speed_kmh,ambient_temp_c,soc_percent,road_slope_pct,hvac_power_kw,consumption_wh_per_km,remaining_range_km
53.1,30.4,72.4,-0.98,1.25,187.8,79.7
93.9,30.0,46.6,1.34,1.96,289.8,33.9
105.3,4.6,80.4,-1.23,2.29,277.1,52.5
80.5,30.5,73.8,-0.43,1.71,237.2,66.6
109.5,34.8,27.3,1.62,2.5,330.8,17.5
93.3,27.1,60.7,3.51,0.73,308.0,41.7
36.4,28.0,76.9,1.08,1.47,216.2,77.4
79.0,1.2,67.0,0.27,3.46,267.6,44.1
102.1,16.0,64.0,-1.03,0.0,251.0,56.9
44.6,-7.0,76.6,-2.02,4.5,239.0,45.8
96.7,-5.7,15.1,2.22,4.5,334.6,6.8
86.0,35.0,75.8,-0.31,2.5,257.4,59.7
15.9,4.7,34.5,2.3,2.24,320.0,19.2
30.1,23.7,61.5,-0.66,0.0,144.1,88.5
35.4,26.3,31.8,-1.3,1.09,170.0,40.2
39.0,28.6,85.5,0.84,1.57,215.2,83.2
28.4,34.9,53.3,-0.15,2.5,238.3,44.7
36.1,0.9,67.9,-2.41,3.6,223.0,51.0
28.4,-8.2,81.5,3.63,4.5,350.0,30.9
40.5,8.5,90.6,-1.25,1.11,172.5,105.9
77.3,-4.1,75.9,1.86,4.4,301.4,37.9
31.8,-9.0,23.4,1.68,4.5,322.2,10.3
26.3,6.2,86.9,-2.52,1.91,185.7,86.1
40.2,25.3,65.7,-2.0,0.52,146.6,92.9
31.6,15.5,64.9,-0.6,0.0,146.3,98.7
99.0,4.1,92.9,-1.73,2.19,255.9,65.5
93.5,19.4,32.4,3.45,0.0,299.8,24.5
85.5,0.4,31.6,-0.4,3.55,267.5,19.6
32.4,-9.4,56.2,1.78,4.5,321.5,23.5
104.3,24.4,77.6,1.03,0.44,291.1,59.0
50.3,18.1,50.3,0.53,0.0,183.3,60.7
43.7,24.3,67.1,0.08,0.34,176.4,82.1
61.2,-8.2,50.7,2.47,4.5,301.0,26.0
47.5,27.7,64.9,-1.65,1.31,174.8,79.2
53.0,17.9,84.0,3.45,0.0,230.6,75.3
43.6,15.4,26.2,-2.57,0.0,128.7,42.5
93.1,18.1,72.6,1.56,0.0,270.6,57.2
32.4,28.9,80.9,-2.81,1.45,158.5,114.7
36.5,16.4,50.2,-0.63,0.0,150.4,71.4
46.2,16.1,39.1,0.19,0.0,173.1,50.8
95.7,34.6,11.2,-0.97,2.5,264.2,9.0
48.1,24.1,81.7,-0.36,0.63,180.3,100.6
98.4,9.9,39.5,-2.77,1.04,227.5,34.9
102.0,21.8,42.2,-1.97,0.0,236.6,38.7
30.3,7.5,40.2,1.0,1.45,216.9,36.2
44.8,0.3,54.9,0.06,3.1,238.8,37.9
33.3,16.9,73.2,-1.38,0.0,136.1,113.7
92.8,31.8,79.5,2.65,1.61,303.6,56.4
48.2,31.8,45.3,-2.44,2.23,182.5,56.0
41.1,5.4,69.7,-0.72,2.0,202.5,60.4
35.8,13.7,74.9,-1.01,0.0,144.0,103.0
90.5,-0.5,36.7,1.23,3.64,300.6,20.0
42.4,34.8,18.7,0.1,2.5,226.4,17.9
43.3,34.2,90.5,-0.22,2.36,218.2,87.5
102.6,19.2,70.9,-3.69,0.0,212.3,69.3
95.0,26.2,68.3,1.73,0.91,286.7,51.4
98.5,22.2,15.3,-0.44,0.0,252.1,12.4
58.6,16.7,83.6,0.23,0.0,190.1,96.4
101.4,-7.6,60.9,-1.5,4.5,286.9,29.9
69.3,10.5,86.3,-1.81,0.76,186.8,92.4
48.5,20.4,97.7,3.0,0.0,218.1,97.6
99.2,20.5,96.1,-3.55,0.0,206.9,100.5
58.4,6.8,87.0,-2.11,1.83,186.0,86.8
89.7,32.4,11.0,2.96,2.05,307.5,7.8
59.1,-2.5,89.7,1.28,4.48,282.2,51.6
86.7,12.5,16.8,-0.65,0.0,224.5,14.6
49.5,21.1,86.6,2.49,0.0,211.8,87.3
97.7,21.4,35.2,0.89,0.0,270.3,27.1
45.5,19.2,64.9,0.47,0.0,176.5,76.0
85.4,2.4,13.4,0.45,2.81,271.4,8.8
89.2,-3.0,79.4,0.93,3.87,296.6,41.5
31.7,18.6,20.1,1.01,0.0,170.5,25.2
70.8,17.0,47.0,4.39,0.0,271.3,36.5
96.4,-1.9,83.6,-0.39,3.92,288.9,46.9
49.8,21.7,72.6,-0.33,0.0,169.8,93.8
36.6,10.5,10.5,-2.47,0.71,142.2,15.8
62.6,20.0,46.3,-0.1,0.0,190.9,51.8
26.5,27.7,13.8,3.73,1.26,254.6,11.1
57.0,-2.4,70.6,1.97,4.26,288.5,38.3
32.8,-9.1,97.2,-1.09,4.5,277.2,49.3
20.4,25.1,69.0,0.06,0.54,174.2,83.2
44.9,17.4,30.2,-2.59,0.0,129.9,47.8
38.9,21.5,42.0,-1.94,0.0,133.2,66.2
87.6,27.7,97.9,0.3,1.24,254.7,81.3
92.8,26.1,30.2,-0.99,0.84,240.7,26.1
41.9,33.2,60.5,-2.09,2.16,185.7,69.4
93.0,14.1,46.0,0.98,0.0,261.7,37.2
82.3,12.0,79.1,-0.16,0.5,229.5,72.5
88.3,8.1,88.1,-3.14,2.59,219.7,76.2
47.7,-3.1,40.7,-4.15,4.31,200.3,32.3
41.7,15.8,69.4,-1.14,0.0,148.1,99.3
86.0,2.5,59.4,-3.18,2.91,219.2,45.7
97.7,31.5,35.1,-3.74,1.93,220.6,33.4
87.6,16.2,34.5,2.26,0.0,270.0,26.1
73.8,16.7,58.5,-0.2,0.0,207.5,63.8
52.2,6.0,23.9,-0.53,1.54,199.5,22.3
51.1,-7.7,83.0,-0.38,4.5,258.8,44.4
49.3,-8.6,16.2,-2.28,4.5,231.3,9.6
38.6,9.1,18.5,0.82,1.34,209.0,16.1
87.2,-6.2,40.8,-0.26,4.5,282.9,22.1
46.9,17.3,20.6,-1.51,0.0,148.5,31.1
48.3,29.6,52.8,-1.22,2.07,197.5,57.7
95.1,29.7,46.0,-2.45,1.41,229.4,43.5
32.0,19.7,75.0,-0.81,0.0,143.5,108.1
91.8,-0.5,95.8,-0.48,3.69,277.5,54.9
79.6,28.8,77.8,-0.86,1.32,224.3,70.8
104.7,29.9,26.2,0.11,1.44,287.7,19.4
41.5,-1.2,94.2,-0.16,3.43,245.3,64.5
39.5,23.2,45.3,0.46,0.0,169.8,56.7
40.1,2.9,52.7,1.89,2.03,242.3,38.6
33.4,26.1,47.9,1.19,0.71,196.0,54.1
34.3,34.9,35.2,1.91,2.5,259.2,27.1
111.2,-8.6,90.6,-1.7,4.5,302.6,43.8
46.6,30.4,39.9,-1.02,1.82,194.6,45.5
95.6,18.0,62.1,1.31,0.0,272.1,49.8
32.8,33.8,31.6,1.34,2.36,248.5,27.6
96.6,10.9,81.8,-1.36,0.61,240.4,70.7
97.6,28.1,79.7,1.22,1.43,289.6,59.7
60.4,-7.2,36.7,-1.89,4.5,235.4,23.3
34.3,5.1,71.3,0.96,2.48,244.4,52.7
94.0,-7.0,73.3,-0.05,4.5,296.2,36.2
116.0,33.9,60.6,-2.77,2.5,279.2,47.6
77.4,26.8,64.1,-0.87,0.92,215.7,58.7
42.4,28.4,61.7,4.36,0.97,254.3,52.9
34.3,32.2,17.4,0.41,2.21,228.2,16.5
75.9,-6.2,70.3,4.6,4.5,342.5,28.6
93.0,7.4,52.3,-2.89,1.24,216.9,46.3
38.4,-6.8,49.5,1.5,4.5,301.5,23.2
93.4,-0.5,87.4,-5.07,3.91,213.6,68.3
44.2,0.3,12.1,-0.0,3.32,243.1,8.3
49.3,11.1,32.6,1.26,1.23,218.0,29.4
39.2,2.1,20.9,1.68,3.55,278.4,13.5
37.9,-5.5,13.2,-1.6,4.5,256.0,7.6
28.2,-2.5,34.8,2.08,4.28,335.6,16.6
37.6,-3.4,99.0,-1.07,4.5,264.7,60.5
5.0,33.8,34.3,-0.33,2.39,350.0,20.1
81.7,24.2,69.7,-0.87,0.44,217.0,69.1
82.8,33.5,20.6,-2.27,2.22,219.5,19.6
82.1,9.8,64.2,3.14,1.22,287.3,43.9
99.8,2.5,98.6,0.1,3.0,292.9,62.6
46.2,25.9,36.3,2.17,0.93,223.2,35.4
89.4,4.7,86.3,2.09,2.17,295.2,53.6
101.3,3.5,99.8,-1.94,2.13,256.7,70.2
21.8,0.5,63.0,2.43,2.97,320.2,33.5
27.5,-4.2,37.8,1.01,4.5,330.7,16.6
39.8,1.5,70.6,-2.08,3.21,212.7,60.9
80.5,6.0,86.0,0.9,1.93,259.9,58.8
46.5,20.3,25.4,-2.05,0.0,140.0,41.1
102.2,-7.2,50.7,3.21,4.5,350.0,21.2
65.7,-0.5,38.7,1.63,3.41,273.5,23.5
108.4,26.4,35.5,-0.14,0.95,287.5,26.3
98.5,-3.4,87.5,2.53,4.5,342.3,42.9
102.2,5.4,47.9,-3.16,2.17,240.4,37.4
25.4,28.9,40.5,-1.5,1.33,180.4,48.3
49.1,-3.0,64.3,-0.5,4.4,255.8,38.8
100.3,-6.3,29.7,4.47,4.5,350.0,12.2
51.9,11.8,30.7,-2.14,0.5,155.0,40.6
53.5,3.6,56.8,-3.41,2.35,172.3,57.2
21.9,15.4,46.8,-2.89,0.0,104.6,98.2
102.6,26.2,36.5,1.81,0.59,300.6,25.6
31.7,-3.8,14.9,-1.19,4.22,270.7,8.7
96.5,16.1,56.9,-0.32,0.0,249.6,50.4
29.6,12.7,83.5,1.53,0.0,176.5,98.1
71.3,-3.5,86.6,-0.32,4.38,263.0,52.0
99.2,18.1,31.2,0.41,0.0,266.2,25.7
65.0,2.3,64.0,1.07,2.45,250.0,42.6
80.3,12.0,87.0,-0.86,0.5,215.5,87.2
95.1,-6.3,46.8,-0.33,4.5,293.6,23.1
111.1,10.7,93.9,0.48,0.79,301.7,63.9
49.1,3.8,91.3,1.74,2.61,253.1,65.9
104.3,27.0,28.7,-1.58,1.22,259.4,22.0
99.9,-7.4,33.3,-6.0,4.5,216.8,21.5
104.6,8.8,26.2,1.36,2.05,312.0,16.8
81.5,10.6,27.6,1.86,0.88,262.9,21.2
40.3,22.6,91.7,0.4,0.0,169.7,118.6
95.2,15.8,93.8,0.54,0.0,259.6,77.9
79.7,20.0,14.7,-1.13,0.0,204.0,16.0
39.1,25.0,63.4,1.0,0.71,195.8,69.9
43.5,28.8,60.8,1.71,1.41,225.3,60.5
57.4,4.1,45.1,0.11,2.36,227.6,34.6
40.5,14.2,66.9,4.98,0.0,238.7,59.3
28.0,27.8,95.3,-3.13,0.63,127.9,157.3
40.1,34.5,25.3,0.33,2.5,230.7,23.3
85.4,30.0,20.8,-2.35,1.56,214.7,20.7
59.1,6.7,13.0,1.76,1.85,245.0,9.9
119.3,-1.2,42.7,-3.16,4.11,294.4,23.1
43.3,12.0,40.4,-2.67,0.0,127.0,64.4
26.7,23.4,48.8,-1.27,0.0,132.3,79.2
27.3,12.2,55.3,0.53,0.0,159.7,66.9
42.2,11.7,78.2,-1.19,0.55,160.9,92.5
98.1,27.7,45.3,-1.17,1.02,250.6,38.9
96.5,6.3,39.8,-0.36,2.14,271.0,25.1
36.2,28.7,84.4,-0.48,1.49,193.4,93.3
34.9,8.3,86.5,2.97,1.54,247.1,66.9
41.7,4.8,30.9,1.37,2.22,239.1,23.9
90.2,10.4,38.3,-0.65,0.93,241.8,31.1
94.0,24.3,84.3,4.19,0.6,318.4,59.6
34.5,-4.3,17.1,0.98,4.5,303.2,8.9
113.2,-1.2,39.3,-1.94,3.86,297.4,20.6
109.0,32.8,50.4,0.51,2.25,310.6,34.1
44.2,-2.1,26.8,1.07,3.73,268.5,16.7
44.7,15.5,26.2,-1.38,0.0,148.0,37.3
90.9,16.1,48.2,-2.11,0.0,211.1,49.1
97.1,12.0,77.9,0.17,0.0,258.2,64.6
41.3,19.0,85.6,-0.72,0.0,154.0,117.6
36.3,0.3,98.1,2.96,3.32,295.5,57.6
34.0,14.9,16.7,1.48,0.0,179.7,19.3
39.1,6.7,29.5,-1.28,1.18,173.4,29.3
105.3,19.8,78.1,0.85,0.0,286.4,60.8
48.6,-3.6,58.7,2.53,4.45,302.9,30.4
104.3,15.7,39.5,-2.79,0.0,229.7,37.5
88.0,-1.7,28.5,-2.05,4.31,255.2,17.4
57.1,2.5,35.2,-0.02,2.46,227.3,26.3
64.4,-0.2,48.6,0.07,3.58,251.9,33.2
43.5,-1.8,25.9,-0.1,4.24,263.1,16.0
99.9,27.2,96.8,-0.62,1.24,264.7,78.3
37.8,2.9,19.7,-0.65,3.11,233.8,14.9
98.1,31.7,98.7,0.77,1.74,287.0,76.6
96.4,33.6,85.8,2.27,2.24,311.3,59.4
54.1,15.7,48.1,-0.96,0.0,165.9,61.4
82.6,-3.6,76.6,4.88,4.5,350.0,32.5
94.2,6.9,70.4,3.92,1.23,321.3,42.1
25.3,25.9,29.2,2.66,0.79,221.6,27.5
41.5,6.5,40.5,1.24,2.02,232.3,31.6
101.8,-6.1,56.2,4.02,4.5,350.0,24.5
92.8,15.1,67.4,-0.58,0.0,237.9,62.5
51.4,28.0,58.9,-1.67,1.08,172.9,74.1
52.1,25.8,52.6,-1.05,0.91,179.4,60.7
38.6,-2.1,49.9,-2.01,3.73,228.5,36.8
95.8,20.3,54.8,0.24,0.0,256.5,47.4
7.1,-0.1,49.1,0.6,3.77,350.0,23.1
27.3,-0.2,58.7,0.4,3.59,289.3,33.2
92.9,29.3,89.9,-0.02,1.36,261.0,74.3
32.2,1.2,67.0,0.27,3.41,265.8,42.4
80.6,1.8,75.0,3.47,2.76,309.0,44.7
45.5,-10.0,63.8,1.24,4.5,287.1,29.5
86.2,29.2,67.9,1.85,1.7,280.6,50.3
49.2,25.7,62.1,0.38,0.55,190.8,73.3
89.7,18.2,12.4,-3.23,0.0,191.8,13.7
96.9,23.8,100.0,-3.63,0.0,200.7,109.6
46.8,-3.2,13.0,4.17,4.5,329.7,6.3
34.4,10.6,45.6,-1.06,1.11,174.2,52.5
23.2,5.8,19.5,-1.23,1.72,204.7,17.1
53.7,-5.8,18.7,0.49,4.5,271.0,10.2
93.5,11.9,81.4,1.1,0.5,269.8,59.7
89.6,31.4,48.3,1.35,2.31,286.2,36.0
44.2,-8.2,82.1,3.55,4.5,323.0,36.5
72.6,3.1,34.6,3.0,2.91,293.6,21.9
80.6,-0.7,33.1,-1.62,3.84,245.9,21.4
93.9,0.7,32.6,1.94,3.07,310.6,17.6
55.3,30.9,65.5,-0.77,2.18,209.9,65.7
45.3,11.1,83.3,-0.28,1.35,195.0,87.2
53.0,11.0,50.7,-2.19,1.3,170.5,57.3
44.2,24.2,44.1,-3.39,0.43,126.9,72.7
57.6,-3.0,97.6,-0.06,4.44,261.3,55.6
44.7,11.9,20.5,-1.91,0.65,154.4,26.1
24.2,9.3,53.8,1.86,1.26,229.5,45.2
109.8,16.9,46.8,-0.56,0.0,275.7,38.3
30.6,35.0,18.8,0.62,2.5,245.4,16.3
57.0,24.6,34.1,2.74,0.44,233.2,31.5
40.9,7.9,12.6,-2.97,1.06,145.7,17.2
56.1,27.2,88.9,-1.45,1.25,183.6,105.3
96.3,-2.3,64.7,0.36,4.11,302.1,34.6
47.2,-8.6,83.4,0.63,4.5,276.3,41.3
48.1,-0.8,56.9,2.21,3.53,279.1,32.8
47.1,5.3,64.0,1.73,2.08,241.5,46.7
17.8,13.0,73.1,0.19,0.0,148.4,100.8
43.4,17.7,91.7,0.61,0.0,176.3,110.9
84.0,31.0,18.3,0.66,1.76,260.0,15.2
44.1,12.9,39.8,-2.94,0.0,123.8,66.9
28.3,12.6,73.8,-0.31,0.0,147.9,102.3
27.8,-7.7,96.3,0.5,4.5,321.6,41.2
61.3,-8.4,98.3,0.92,4.5,277.7,49.9
80.5,14.8,67.4,-1.85,0.0,194.8,73.1
95.4,9.7,27.4,-2.54,1.35,228.0,24.1
87.3,27.8,20.7,-0.47,0.9,238.6,17.6
39.0,-2.8,95.1,3.93,4.5,336.7,45.0
48.8,-8.9,49.1,-1.64,4.5,241.1,28.7
111.9,10.2,27.5,2.35,1.0,333.4,16.8
98.7,0.7,94.1,3.17,3.66,343.6,45.9
39.0,-7.8,19.4,0.09,4.5,279.2,10.1
37.0,22.6,75.7,-1.36,0.0,139.9,111.8
42.3,-5.0,66.3,1.03,4.5,287.7,34.6
34.9,17.4,17.9,0.39,0.0,164.2,23.3
45.9,2.6,40.5,-1.72,2.83,205.8,35.5
35.6,-2.2,23.5,-1.32,4.41,263.1,13.4
119.5,7.1,64.4,0.91,1.34,332.9,35.5
56.6,26.1,52.9,1.87,0.3,217.0,55.2
33.4,7.6,10.4,-0.65,1.26,184.9,10.0
40.4,23.8,97.8,-0.14,0.0,161.8,133.1
100.5,-4.4,41.5,1.34,4.5,327.8,18.9
36.8,24.8,33.2,-0.34,0.5,168.6,42.7
103.8,0.7,30.0,-0.6,3.36,293.8,18.0
48.7,20.5,24.3,-1.51,0.0,150.7,35.0
69.6,15.5,99.9,-1.55,0.0,180.2,124.3
34.7,31.8,36.6,5.34,2.02,296.3,25.9
30.7,7.4,46.5,-0.39,1.63,201.6,43.5
38.3,-7.0,88.4,2.73,4.5,320.1,40.7
30.4,-9.1,67.8,3.37,4.5,350.0,26.2
48.8,27.2,43.2,-0.37,1.31,194.8,48.5
107.9,13.6,90.8,0.74,0.0,290.8,68.1
70.0,24.9,77.5,0.2,0.58,215.6,79.3
57.6,0.5,30.5,-3.22,2.95,188.0,26.0
42.2,5.5,67.9,-3.1,1.97,165.9,74.8
89.2,-8.6,93.0,0.1,4.5,291.1,44.7
102.5,33.3,54.7,-0.85,2.45,278.6,41.2
82.7,20.1,76.0,3.78,0.0,283.4,57.8
34.9,32.0,97.4,-0.47,1.91,205.9,101.6
88.1,1.9,72.1,3.9,2.93,328.9,37.3
99.7,17.5,19.2,-0.95,0.0,247.0,16.6
92.8,20.5,32.0,3.82,0.0,304.0,21.8
28.7,4.3,63.6,1.01,2.81,265.9,42.5
43.2,28.2,34.8,1.13,1.17,210.8,33.9
35.5,32.6,96.2,-1.02,2.34,209.4,97.8
29.1,29.8,46.5,1.15,1.07,207.3,47.9
84.6,23.3,51.2,3.39,0.0,281.0,38.1
44.7,2.5,73.1,-0.29,3.11,233.8,57.6
26.6,2.7,57.2,-0.68,2.99,253.5,39.2
80.8,33.4,44.4,-0.49,2.27,243.8,38.8
117.3,-9.5,16.9,3.24,4.5,350.0,6.4
73.2,22.2,63.7,1.71,0.0,235.2,57.5
91.2,21.8,88.1,2.9,0.0,286.7,66.7
31.0,18.0,71.7,0.63,0.0,164.2,93.0
112.3,34.6,44.3,0.08,2.43,313.0,29.8
78.2,4.0,21.5,0.85,2.36,261.2,15.1
37.8,5.3,83.5,2.14,1.92,244.0,61.9
115.9,-6.4,94.8,-0.49,4.5,330.3,40.2
96.3,9.9,44.9,2.74,0.81,303.3,28.1
52.9,1.7,75.6,0.73,3.05,247.4,54.9
38.2,5.5,47.0,-4.81,1.79,136.2,65.3
97.1,27.6,55.2,1.77,1.38,296.3,40.8
40.0,32.1,85.3,-2.54,1.91,173.1,103.4
30.3,-1.6,17.5,1.72,3.96,310.6,8.7
103.3,6.8,57.7,1.8,1.75,313.1,34.4
80.6,31.8,29.3,0.66,2.06,258.2,24.1
33.1,-7.2,40.6,1.09,4.5,308.8,18.2
34.5,-5.8,68.0,2.2,4.5,321.4,29.9
72.1,-2.7,12.5,-0.99,3.43,240.3,7.8
63.7,16.8,63.4,1.59,0.0,217.9,63.8
59.9,-3.2,35.5,2.33,4.19,293.3,18.2
97.8,33.6,70.3,3.52,2.5,335.4,44.6
71.1,10.1,22.7,-2.21,0.5,179.8,24.9
46.4,12.6,76.2,0.82,0.0,182.9,87.9
53.7,1.1,68.1,-1.92,3.3,212.4,55.1
86.7,11.2,97.4,-2.01,0.93,214.9,91.3
41.4,19.8,92.0,0.72,0.0,175.7,113.0
39.0,23.8,35.5,0.15,0.0,164.7,46.2
39.5,23.9,12.5,2.29,0.0,197.2,13.3
100.5,16.0,69.0,-0.69,0.0,252.6,60.4
95.8,30.7,64.3,-0.27,1.44,263.8,51.5
41.6,26.8,12.5,0.42,0.93,193.8,13.8
60.1,24.1,21.0,-1.72,0.33,168.3,25.7
6.4,-7.5,62.6,-1.45,4.5,350.0,25.7
48.1,-9.7,92.1,2.23,4.5,299.7,40.8
50.6,-0.4,91.6,-1.1,3.1,220.6,67.6
55.8,19.9,23.6,2.36,0.0,218.1,22.7
41.2,8.5,44.6,1.21,1.39,216.7,39.8
44.5,8.1,13.9,-3.1,1.37,152.8,16.5
53.8,29.8,52.2,1.06,1.75,228.4,50.2
106.3,30.3,77.8,1.04,1.8,308.6,54.0
38.4,30.9,81.1,0.85,1.74,219.7,77.9
45.2,4.1,54.9,-0.28,2.39,217.7,43.3
62.1,21.1,18.6,-1.88,0.0,163.6,24.8
112.8,2.2,44.3,2.69,2.83,350.0,21.6
100.6,-1.4,93.9,-0.2,3.56,295.5,53.5
59.6,-1.7,30.7,-1.77,4.26,233.0,21.5
55.1,5.4,38.8,0.91,2.23,235.9,31.6
48.3,9.3,77.2,-1.49,0.81,167.3,91.2
36.6,27.4,76.0,-1.9,0.87,155.2,108.7
31.4,-4.6,92.1,-0.75,4.44,285.3,49.7
92.8,23.1,44.9,-1.33,0.0,226.6,42.1
60.6,13.9,56.3,-1.82,0.0,162.1,73.9
105.4,3.0,52.1,1.61,2.5,321.9,27.8
43.2,12.2,93.5,-0.23,0.0,163.5,125.0
101.3,3.5,79.2,2.5,3.05,332.5,42.3
94.7,16.8,84.8,-1.71,0.0,224.9,81.2
35.5,9.5,22.0,-3.46,1.33,144.6,30.3
40.8,-2.6,81.3,0.3,4.11,269.5,46.2
21.8,-4.8,49.0,3.71,4.5,350.0,22.0
22.6,14.6,12.1,1.06,0.0,164.3,15.3
42.1,30.6,15.4,6.0,1.93,301.5,10.5
97.4,5.5,71.0,0.66,2.57,292.6,44.5
67.3,23.0,43.5,0.47,0.0,206.8,43.5
93.4,19.6,88.1,-4.31,0.0,183.2,108.3
32.4,31.9,76.1,0.86,1.97,229.7,70.0
86.4,26.9,12.0,0.34,0.67,246.4,9.4
37.6,15.5,71.8,-0.81,0.0,148.7,104.4
91.9,19.6,27.3,-0.27,0.0,240.6,24.8
30.5,30.4,48.0,-0.14,1.38,197.5,51.5
30.1,8.0,66.2,-0.36,1.44,196.3,62.2
93.2,4.7,88.5,4.18,2.2,333.7,48.1
65.4,-9.5,51.0,-0.74,4.5,254.4,26.9
81.0,27.2,82.8,0.34,1.13,242.4,71.3
120.0,26.0,80.5,-0.81,0.55,301.7,55.5
48.1,-5.3,47.3,1.57,4.5,289.7,24.5
55.4,16.0,55.1,0.35,0.0,187.4,64.9
100.2,10.9,73.0,-0.56,1.3,266.8,56.0
38.3,-4.7,12.8,-3.85,4.36,217.7,8.5
100.2,34.1,90.2,0.49,2.5,294.6,65.6
90.6,-0.3,79.3,-0.62,3.85,275.1,48.8
63.1,-7.0,32.4,-0.12,4.5,262.7,18.5
59.8,16.8,98.3,-2.36,0.0,152.8,134.3
91.9,23.2,26.1,2.87,0.0,287.6,19.5
36.0,-8.5,92.3,1.71,4.5,310.2,42.1
29.8,19.6,39.2,2.86,0.0,196.7,42.2
34.4,14.0,78.7,2.29,0.0,192.3,88.0
27.2,-5.4,51.1,1.18,4.5,334.9,22.8
47.1,-2.2,76.3,-2.28,3.59,213.4,55.5
24.5,15.6,24.0,3.69,0.0,205.0,24.6
110.8,3.3,34.3,-1.86,2.64,282.7,22.3
49.5,32.2,19.0,-0.54,1.86,203.9,19.2
22.1,26.8,87.9,1.41,0.97,213.1,85.5
101.0,34.3,36.7,1.51,2.48,311.4,25.0
86.1,1.7,72.5,1.14,2.93,284.4,43.8
97.5,33.6,83.8,-0.8,2.18,266.8,63.7
32.9,9.4,91.1,-1.21,1.44,181.9,97.1
86.7,5.6,19.6,5.07,2.2,335.7,10.5
55.5,-7.7,90.4,-0.08,4.5,262.1,47.9
40.8,-7.6,27.8,-0.32,4.5,269.7,15.7
66.0,21.1,76.3,-1.43,0.0,176.3,92.2
42.5,10.6,75.6,0.49,0.99,196.9,75.1
98.0,0.2,10.8,0.4,3.14,295.5,6.5
45.5,17.6,29.9,-0.03,0.0,169.1,39.0
86.2,1.4,54.3,0.76,3.05,280.1,33.9
93.6,16.0,47.8,3.53,0.0,301.2,33.3
103.0,6.2,92.7,-1.19,1.57,266.0,67.3
33.2,27.1,42.4,0.09,0.56,175.0,53.3
86.4,26.9,94.3,-1.3,1.02,226.1,90.1
62.9,11.5,51.3,0.59,0.58,211.0,47.0
39.4,5.8,96.8,-1.14,2.1,199.0,90.1
78.9,6.3,76.4,-1.05,1.82,226.9,66.2
37.7,26.3,84.6,-2.92,0.7,135.9,134.8
26.4,4.8,19.4,0.2,2.17,236.3,14.8
101.6,-0.6,62.8,0.86,3.16,309.4,33.2
33.7,-6.2,22.8,3.72,4.5,346.7,9.6
90.8,11.0,36.8,0.94,0.5,262.1,27.7
58.3,11.7,66.1,-0.9,0.59,182.7,73.9
36.0,27.8,75.4,-2.72,1.19,151.7,111.4
48.4,-0.0,13.5,-2.44,2.97,197.8,11.8
29.6,7.1,57.8,-2.59,1.73,173.1,61.9
71.3,26.4,60.9,3.76,0.85,274.6,49.5
81.5,27.1,17.1,0.58,1.07,246.0,15.3
39.7,7.3,55.1,-1.17,1.67,187.7,56.8
99.1,10.7,74.2,-1.92,0.96,240.8,62.8
40.6,3.6,14.8,-1.71,2.85,208.5,12.3
37.9,32.0,78.4,-1.22,2.31,203.8,80.9
85.9,-4.7,61.9,2.63,4.5,324.6,29.6
110.8,32.0,85.0,-0.06,1.89,302.7,57.6
43.6,20.8,29.6,-2.89,0.0,123.9,49.8
97.5,13.9,85.0,4.62,0.0,325.8,55.7
90.1,-8.5,18.5,-2.28,4.5,256.8,9.8
40.7,11.4,46.3,-1.18,0.63,162.0,59.6
99.6,8.3,28.0,2.62,2.02,320.5,16.5
52.5,-2.7,88.8,0.83,4.22,271.1,52.1
94.9,19.5,73.4,-0.94,0.0,236.9,67.3
106.9,33.7,12.3,-2.46,2.25,261.5,9.8
112.6,15.3,10.9,-1.93,0.0,261.9,8.8
45.6,22.2,36.2,-1.81,0.0,142.5,53.5
22.1,-6.9,22.9,0.01,4.5,350.0,9.4
117.1,8.8,66.7,0.38,1.28,318.6,39.7
59.7,-4.8,69.7,-0.3,4.5,259.1,40.4
30.9,17.6,94.8,-0.08,0.0,153.5,135.7
88.8,32.2,95.7,-2.1,1.71,226.2,86.9
34.8,19.8,69.3,0.59,0.0,167.0,87.9
56.8,-6.5,10.5,2.56,4.5,301.7,5.1
43.1,6.0,42.3,-0.33,2.27,214.6,34.4
62.7,14.8,56.2,-0.36,0.0,187.2,67.9
100.2,8.1,54.9,0.17,1.64,281.1,38.9
92.4,27.5,64.3,2.24,1.06,290.8,45.3
42.8,26.7,96.4,-1.79,1.01,163.3,119.0
109.6,17.5,89.7,2.9,0.0,327.3,59.0
92.5,6.8,19.8,0.84,1.4,273.7,13.2
90.9,1.5,33.9,0.06,3.1,277.6,21.6
41.2,-5.2,85.0,2.43,4.5,310.4,41.5
96.9,6.0,84.2,-2.36,1.53,235.5,66.7
39.7,8.6,34.8,1.04,0.93,202.1,32.9
89.4,20.4,75.8,0.86,0.0,252.4,67.6
88.8,19.6,70.5,-1.87,0.0,210.4,73.7
29.0,-6.8,52.6,0.92,4.5,322.1,24.0
86.1,7.8,28.1,0.57,1.54,259.5,21.5
50.7,-1.8,90.0,-0.36,3.82,245.8,57.0
75.3,-2.9,71.0,1.73,3.95,291.5,39.8
47.6,27.2,25.2,-1.14,0.95,174.8,30.8
108.6,-8.1,73.4,0.54,4.5,331.0,31.5
34.0,8.9,76.7,-0.26,1.51,197.9,75.3
